0.00267542,0.00284151,0.000662622,-0.00364547,-0.00970263,-0.0170101,-0.0250061,-0.0331262,-0.0408611,-0.0478069,-0.0537025,-0.0584507,-0.0621204,-0.0649305,-0.0672169,-0.0693869,-0.0718645,-0.0750343,-0.0791879,-0.0844812
0.00912197,0.00855625,0.00522946,-0.000530725,-0.00819836,-0.0171084,-0.0265283,-0.035734,-0.0440838,-0.0510816,-0.0564234,-0.0600233,-0.0620153,-0.0627323,-0.0626627,-0.0623914,-0.0625295,-0.063641,-0.0661737,-0.0704022
0.014343,0.0129309,0.0084578,0.00136112,-0.00769749,-0.0179033,-0.0283734,-0.0382468,-0.046771,-0.0533761,-0.0577294,-0.0597648,-0.0596847,-0.0579332,-0.0551451,-0.0520746,-0.0495113,-0.0481921,-0.0487188,-0.0514879
0.0182797,0.0159599,0.0103978,0.00213365,-0.00805101,-0.0192139,-0.0303476,-0.0404807,-0.0487747,-0.0546064,-0.0576283,-0.0578012,-0.0553947,-0.050957,-0.0452566,-0.0392012,-0.0337424,-0.0297764,-0.0280489,-0.0290758
0.0209343,0.01771,0.0111772,0.00196595,-0.00904335,-0.020808,-0.0322263,-0.0422467,-0.0499715,-0.0547451,-0.0562187,-0.0543838,-0.0495728,-0.0424251,-0.0338235,-0.0248059,-0.0164622,-0.00982509,-0.00576738,-0.004914
0.0223645,0.0183098,0.0109852,0.00109289,-0.010414,-0.0224237,-0.033774,-0.0433655,-0.0502692,-0.0538183,-0.0536738,-0.0498598,-0.0427622,-0.0330933,-0.0218247,-0.0100944,0.000901494,0.0100232,0.0162959,0.0190027
0.0226759,0.0179342,0.0100522,-0.000218728,-0.0118828,-0.0237938,-0.0347648,-0.0436818,-0.0496129,-0.0518994,-0.050222,-0.0446353,-0.0355661,-0.0237765,-0.0102957,0.00367439,0.0168696,0.0280799,0.0362599,0.0406247
0.0220115,0.0167883,0.00862785,-0.00169581,-0.0131772,-0.0246719,-0.0350045,-0.0430799,-0.0479899,-0.0491021,-0.046124,-0.0391361,-0.0285894,-0.0152695,-0.000227798,0.0153107,0.0300566,0.0427712,0.052376,0.0580472
0.0205412,0.01509,0.00695901,-0.0030841,-0.0140579,-0.0248563,-0.0343505,-0.0414962,-0.0454337,-0.0455721,-0.0416504,-0.0337678,-0.0223813,-0.00827036,0.00752853,0.0238105,0.0393065,0.052794,0.0632013,0.0696994
0.0184507,0.0130538,0.00526946,-0.00417035,-0.0143416,-0.0242104,-0.0327282,-0.0389295,-0.0420247,-0.0414774,-0.0370601,-0.0288818,-0.0173855,-0.00331502,0.0123456,0.0284544,0.0438086,0.0572461,0.0677438,0.0745025
0.0159311,0.0108767,0.0037437,-0.00479955,-0.0139168,-0.0226774,-0.0301412,-0.035446,-0.0378898,-0.0370001,-0.0325827,-0.0247469,-0.013902,-0.00072808,0.0138785,0.0288792,0.0431794,0.0557203,0.0655667,0.0719829
0.0131694,0.00872729,0.00251562,-0.00488574,-0.012754,-0.020287,-0.0266756,-0.0311796,-0.0331977,-0.032327,-0.0284054,-0.0215318,-0.0120647,-0.000595501,0.0120978,0.0251144,0.0375049,0.0483506,0.0568385,0.0623276
0.0103409,0.00673916,0.00166299,-0.00441554,-0.0109065,-0.0171539,-0.022496,-0.0263263,-0.0281521,-0.0276428,-0.0246647,-0.0192982,-0.0118359,-0.00276105,0.00729018,0.0175814,0.0273369,0.0358064,0.0423269,0.0463766
0.0076034,0.0050078,0.00120798,-0.00344426,-0.0085032,-0.0134692,-0.0178351,-0.0211335,-0.0229824,-0.0231227,-0.0214454,-0.0180048,-0.0130177,-0.0068468,2.89E-05,0.00705396,0.0136441,0.0192357,0.0233335,0.0255522
0.00509364,0.00359185,0.00112327,-0.00208526,-0.00573492,-0.0094831,-0.0129762,-0.015884,-0.0179317,-0.0189278,-0.0187833,-0.0175223,-0.0152806,-0.0122955,-0.00888408,-0.00541534,-0.00227666,0.000161295,0.001578,0.00173185
0.00292495,0.00251759,0.00134279,-0.000493754,-0.0028336,-0.00548263,-0.00823149,-0.0108772,-0.0132439,-0.0152007,-0.0166743,-0.0176563,-0.0182033,-0.0184303,-0.0184981,-0.0185962,-0.0189219,-0.0196595,-0.0209598,-0.0229233
0.00118702,0.00178595,0.00177575,0.00115313,-4.84E-05,-0.00176587,-0.00391642,-0.00640804,-0.00915016,-0.0120631,-0.015085,-0.0181767,-0.021322,-0.0245259,-0.0278086,-0.0311986,-0.034723,-0.0383985,-0.0422228,-0.0461685
-5.34E-05,0.00138096,0.0023222,0.00267778,0.00237981,0.00138546,-0.000324006,-0.00274515,-0.00585494,-0.00961351,-0.0139668,-0.0188488,-0.024183,-0.0298837,-0.0358563,-0.0419973,-0.0481946,-0.0543277,-0.0602688,-0.0658844
-0.000751261,0.00127839,0.0028883,0.0039229,0.00424302,0.00373177,0.00229967,-0.000111247,-0.00352439,-0.00792679,-0.0132686,-0.0194638,-0.0263926,-0.0339044,-0.0418225,-0.04995,-0.0580759,-0.0659821,-0.0734515,-0.0802754
-0.000881263,0.00145353,0.00339977,0.00476942,0.00538685,0.0050975,0.00377604,0.00133366,-0.0022761,-0.00705314,-0.0129488,-0.0198657,-0.0276605,-0.0361483,-0.0451093,-0.0542974,-0.0634496,-0.0722971,-0.0805759,-0.0880379
